team,year,R1,R2,R3,R4,WC,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,salary cap,Q1,Q2,Q3,Q4
MIN,2012,0,0,0,0,0,0.1166407465007776,0.10497667185069985,0.09331259720062209,0.06345256609642301,0.06220839813374806,0.06220839813374806,0.05443234836702955,0.05443234836702955,0.04665629860031104,0.038880248833592534,0.030067387247278383,0.027993779160186624,0.02177293934681182,0.017884914463452566,0.01658891135303266,0.015552099533437015,0.014385692068429238,0.013227060653188181,0.01315447900466563,0.012597200622083981,64300000,0.44059097978227063,0.2566096423017107,0.11430793157076205,0.06891653188180405
MIN,2013,1,0,0,0,0,0.11723891135303266,0.11723891135303266,0.1166407465007776,0.10497667185069985,0.09331259720062209,0.08242612752721618,0.06345256609642301,0.06220839813374806,0.05443234836702955,0.04665629860031104,0.0440642768273717,0.029548989113530325,0.029548989113530325,0.02177293934681182,0.020736127527216174,0.01658891135303266,0.016329704510108865,0.014385692068429238,0.013996889580093312,0.013996889580093312,64300000,0.5494078382581649,0.30917573872472787,0.14567132192846033,0.07529808709175739
MIN,2014,1,1,0,0,0,0.11723891135303266,0.11723891135303266,0.1166407465007776,0.10497667185069985,0.08242612752721618,0.053136329704510106,0.0487299066874028,0.0440642768273717,0.04147227060653188,0.038880248833592534,0.03110419906687403,0.029548989113530325,0.029548989113530325,0.02332814930015552,0.020736127527216174,0.01866251944012442,0.016329704510108865,0.01594090202177294,0.014385692068429238,0.014385692068429238,64300000,0.538521368584759,0.22628303265940902,0.13426645412130636,0.0797045101088647
MIN,2015,1,1,0,0,0,0.10925307246376811,0.10925307246376811,0.09782608695652174,0.09420289855072464,0.08115942028985507,0.060144927536231886,0.049516898550724636,0.04106279710144928,0.03985507246376811,0.038647347826086954,0.038647347826086954,0.036231884057971016,0.03260869565217391,0.021739130434782608,0.018115942028985508,0.014855072463768116,0.014492753623188406,0.013405797101449275,0.013405797101449275,0.013047101449275362,69000000,0.4916945507246377,0.22922704347826087,0.14734299999999997,0.06920652173913043
MIN,2016,1,0,0,0,0,0.10558070028011204,0.10558070028011204,0.09453781512605042,0.09103641456582633,0.0784313725490196,0.06069093837535014,0.05835668067226891,0.056022408963585436,0.056022408963585436,0.04481792717086835,0.04201680672268908,0.03734827731092437,0.03734827731092437,0.01750700280112045,0.014005602240896359,0.014005602240896359,0.012955182072829132,0.012608543417366946,0.012523347338935575,0.011204481792717087,71400000,0.47516700280112045,0.2759103641456582,0.14822596638655464,0.0632971568627451
MIN,2017,1,0,0,0,0,0.10326660273972603,0.10326660273972603,0.09246575342465753,0.07671232876712329,0.07106164383561644,0.05936072602739726,0.0570776301369863,0.0547945205479452,0.04794520547945205,0.043835616438356165,0.04246575342465753,0.0410958904109589,0.03652968493150685,0.03493150684931507,0.0273972602739726,0.021232876712328767,0.015753424657534248,0.0136986301369863,0.0136986301369863,0.012671232876712329,73000000,0.4467729315068494,0.26301369863013696,0.18242009589041094,0.07705479452054795
MIN,2018,1,0,0,0,0,0.10051282666666667,0.10051282666666667,0.09,0.07666666666666666,0.07,0.06916666666666667,0.06133333333333333,0.05777777333333333,0.05555556,0.04666666666666667,0.042666666666666665,0.03833333333333333,0.034,0.02666666666666667,0.016666666666666666,0.015333333333333332,0.013333333333333334,0.012333333333333333,0.012333333333333333,0.012333333333333333,75000000,0.43769231999999997,0.29050000000000004,0.15833333333333333,0.06566666666666666
MIN,2019,0,0,0,0,0,0.0948234213836478,0.0948234213836478,0.07547169811320754,0.07232704402515723,0.06918238993710692,0.06918238993710692,0.0660377358490566,0.06525157232704402,0.05450733333333333,0.05375471698113207,0.05241090566037736,0.050314465408805034,0.0440251572327044,0.04025157232704402,0.036163522012578615,0.02830188679245283,0.012578616352201259,0.011635220125786163,0.011635220125786163,0.011530389937106918,79500000,0.40662797484276725,0.308733748427673,0.2231656226415094,0.07568133333333334
MIN,2020,0,0,0,0,0,0.0924964662576687,0.0924964662576687,0.0736196319018405,0.0736196319018405,0.06748466257668712,0.06748466257668712,0.06365030674846625,0.06012269938650307,0.053169730061349695,0.05112474846625767,0.049079754601226995,0.03987730061349693,0.03680981595092025,0.0352760736196319,0.027607361963190184,0.023312883435582823,0.023312883435582823,0.018251533742331287,0.011349693251533743,0.011247435582822086,81500000,0.3997168588957055,0.2955521472392638,0.18865030674846625,0.08747442944785276
MIN,2021,1,0,0,0,0,0.09294478527607362,0.0924964662576687,0.0924964662576687,0.0736196319018405,0.0736196319018405,0.05521472392638037,0.05214723926380368,0.05112474846625767,0.05030674846625767,0.05030674846625767,0.049079754601226995,0.044989779141104295,0.03680981595092025,0.0352760736196319,0.03374233128834356,0.027607361963190184,0.025766871165644172,0.023312883435582823,0.018251533742331287,0.011349693251533743,81500000,0.42517698159509204,0.25910020858895705,0.199897754601227,0.10628834355828222
